"scenario","year","variable","value","units","run_number"
"SSP2-4.5",1850,"NPP",55.4786009325957,"Pg C/yr",1
"SSP2-4.5",1851,"NPP",55.4647677558503,"Pg C/yr",1
"SSP2-4.5",1852,"NPP",55.4507543325316,"Pg C/yr",1
"SSP2-4.5",1853,"NPP",55.4368349698074,"Pg C/yr",1
"SSP2-4.5",1854,"NPP",55.4447548728314,"Pg C/yr",1
"SSP2-4.5",1855,"NPP",55.4500144241136,"Pg C/yr",1
"SSP2-4.5",1856,"NPP",55.4533370642187,"Pg C/yr",1
"SSP2-4.5",1857,"NPP",55.455992003929,"Pg C/yr",1
"SSP2-4.5",1858,"NPP",55.458660124568,"Pg C/yr",1
"SSP2-4.5",1859,"NPP",55.4595681242338,"Pg C/yr",1
"SSP2-4.5",1860,"NPP",55.4597430191806,"Pg C/yr",1
"SSP2-4.5",1861,"NPP",55.4603329216217,"Pg C/yr",1
"SSP2-4.5",1862,"NPP",55.4611754618734,"Pg C/yr",1
"SSP2-4.5",1863,"NPP",55.4613768611135,"Pg C/yr",1
"SSP2-4.5",1864,"NPP",55.4550196495631,"Pg C/yr",1
"SSP2-4.5",1865,"NPP",55.447138940364,"Pg C/yr",1
"SSP2-4.5",1866,"NPP",55.442235976411,"Pg C/yr",1
"SSP2-4.5",1867,"NPP",55.4398402885652,"Pg C/yr",1
"SSP2-4.5",1868,"NPP",55.4384860454905,"Pg C/yr",1
"SSP2-4.5",1869,"NPP",55.4374688596284,"Pg C/yr",1
"SSP2-4.5",1870,"NPP",55.4360384261474,"Pg C/yr",1
"SSP2-4.5",1871,"NPP",55.4343744330871,"Pg C/yr",1
"SSP2-4.5",1872,"NPP",55.4321922616758,"Pg C/yr",1
"SSP2-4.5",1873,"NPP",55.4300494609044,"Pg C/yr",1
"SSP2-4.5",1874,"NPP",55.442762825474,"Pg C/yr",1
"SSP2-4.5",1875,"NPP",55.4529604027596,"Pg C/yr",1
"SSP2-4.5",1876,"NPP",55.4611848988813,"Pg C/yr",1
"SSP2-4.5",1877,"NPP",55.4696095954968,"Pg C/yr",1
"SSP2-4.5",1878,"NPP",55.4775445514058,"Pg C/yr",1
"SSP2-4.5",1879,"NPP",55.4851835071821,"Pg C/yr",1
"SSP2-4.5",1880,"NPP",55.4923671616646,"Pg C/yr",1
"SSP2-4.5",1881,"NPP",55.4995204567129,"Pg C/yr",1
"SSP2-4.5",1882,"NPP",55.5069446213541,"Pg C/yr",1
"SSP2-4.5",1883,"NPP",55.514502460729,"Pg C/yr",1
"SSP2-4.5",1884,"NPP",55.5201702646797,"Pg C/yr",1
"SSP2-4.5",1885,"NPP",55.5227780295982,"Pg C/yr",1
"SSP2-4.5",1886,"NPP",55.5123079534087,"Pg C/yr",1
"SSP2-4.5",1887,"NPP",55.4861978293058,"Pg C/yr",1
"SSP2-4.5",1888,"NPP",55.4685839000936,"Pg C/yr",1
"SSP2-4.5",1889,"NPP",55.4565667336753,"Pg C/yr",1
"SSP2-4.5",1890,"NPP",55.4485264560655,"Pg C/yr",1
"SSP2-4.5",1891,"NPP",55.4416820485021,"Pg C/yr",1
"SSP2-4.5",1892,"NPP",55.4354434306012,"Pg C/yr",1
"SSP2-4.5",1893,"NPP",55.4277187927833,"Pg C/yr",1
"SSP2-4.5",1894,"NPP",55.4198305742817,"Pg C/yr",1
"SSP2-4.5",1895,"NPP",55.4125167164041,"Pg C/yr",1
"SSP2-4.5",1896,"NPP",55.4062792292235,"Pg C/yr",1
"SSP2-4.5",1897,"NPP",55.4007496695966,"Pg C/yr",1
"SSP2-4.5",1898,"NPP",55.3952541693169,"Pg C/yr",1
"SSP2-4.5",1899,"NPP",55.3900341733539,"Pg C/yr",1
"SSP2-4.5",1900,"NPP",55.3852029842381,"Pg C/yr",1
"SSP2-4.5",1901,"NPP",55.3816040225086,"Pg C/yr",1
"SSP2-4.5",1902,"NPP",55.3783856093191,"Pg C/yr",1
"SSP2-4.5",1903,"NPP",55.3756846142476,"Pg C/yr",1
"SSP2-4.5",1904,"NPP",55.3721067013647,"Pg C/yr",1
"SSP2-4.5",1905,"NPP",55.3645753105744,"Pg C/yr",1
"SSP2-4.5",1906,"NPP",55.3553608378408,"Pg C/yr",1
"SSP2-4.5",1907,"NPP",55.3708729311074,"Pg C/yr",1
"SSP2-4.5",1908,"NPP",55.3894997906606,"Pg C/yr",1
"SSP2-4.5",1909,"NPP",55.4110833380479,"Pg C/yr",1
"SSP2-4.5",1910,"NPP",55.4297276457106,"Pg C/yr",1
"SSP2-4.5",1911,"NPP",55.4488388582306,"Pg C/yr",1
"SSP2-4.5",1912,"NPP",55.468429989704,"Pg C/yr",1
"SSP2-4.5",1913,"NPP",55.4853747518312,"Pg C/yr",1
"SSP2-4.5",1914,"NPP",55.4990085671765,"Pg C/yr",1
"SSP2-4.5",1915,"NPP",55.5113004530849,"Pg C/yr",1
"SSP2-4.5",1916,"NPP",55.5193955062366,"Pg C/yr",1
"SSP2-4.5",1917,"NPP",55.5286150834923,"Pg C/yr",1
"SSP2-4.5",1918,"NPP",55.5416118602008,"Pg C/yr",1
"SSP2-4.5",1919,"NPP",55.5554258843545,"Pg C/yr",1
"SSP2-4.5",1920,"NPP",55.5677056118493,"Pg C/yr",1
"SSP2-4.5",1921,"NPP",55.5740676767062,"Pg C/yr",1
"SSP2-4.5",1922,"NPP",55.5862644015775,"Pg C/yr",1
"SSP2-4.5",1923,"NPP",55.5933776793887,"Pg C/yr",1
"SSP2-4.5",1924,"NPP",55.6017140346941,"Pg C/yr",1
"SSP2-4.5",1925,"NPP",55.6145025888314,"Pg C/yr",1
"SSP2-4.5",1926,"NPP",55.6268640386212,"Pg C/yr",1
"SSP2-4.5",1927,"NPP",55.6391728103834,"Pg C/yr",1
"SSP2-4.5",1928,"NPP",55.6499827174509,"Pg C/yr",1
"SSP2-4.5",1929,"NPP",55.6658502563149,"Pg C/yr",1
"SSP2-4.5",1930,"NPP",55.6801863045179,"Pg C/yr",1
"SSP2-4.5",1931,"NPP",55.6967398344002,"Pg C/yr",1
"SSP2-4.5",1932,"NPP",55.7098945182208,"Pg C/yr",1
"SSP2-4.5",1933,"NPP",55.7181787384688,"Pg C/yr",1
"SSP2-4.5",1934,"NPP",55.7187325143546,"Pg C/yr",1
"SSP2-4.5",1935,"NPP",55.7217258304118,"Pg C/yr",1
"SSP2-4.5",1936,"NPP",55.7281988929856,"Pg C/yr",1
"SSP2-4.5",1937,"NPP",55.7363202126782,"Pg C/yr",1
"SSP2-4.5",1938,"NPP",55.7484312670154,"Pg C/yr",1
"SSP2-4.5",1939,"NPP",55.7623303418969,"Pg C/yr",1
"SSP2-4.5",1940,"NPP",55.7717465272652,"Pg C/yr",1
"SSP2-4.5",1941,"NPP",55.7839577745364,"Pg C/yr",1
"SSP2-4.5",1942,"NPP",55.799428155337,"Pg C/yr",1
"SSP2-4.5",1943,"NPP",55.8141926077065,"Pg C/yr",1
"SSP2-4.5",1944,"NPP",55.8284176978716,"Pg C/yr",1
"SSP2-4.5",1945,"NPP",55.8436109931385,"Pg C/yr",1
"SSP2-4.5",1946,"NPP",55.857295710414,"Pg C/yr",1
"SSP2-4.5",1947,"NPP",55.8605837143807,"Pg C/yr",1
"SSP2-4.5",1948,"NPP",55.8722647525048,"Pg C/yr",1
"SSP2-4.5",1949,"NPP",55.8910561352281,"Pg C/yr",1
"SSP2-4.5",1950,"NPP",55.9124806419383,"Pg C/yr",1
"SSP2-4.5",1951,"NPP",55.9310614829776,"Pg C/yr",1
"SSP2-4.5",1952,"NPP",55.957092035409,"Pg C/yr",1
"SSP2-4.5",1953,"NPP",55.9921579919563,"Pg C/yr",1
"SSP2-4.5",1954,"NPP",56.0262518929055,"Pg C/yr",1
"SSP2-4.5",1955,"NPP",56.0601157291775,"Pg C/yr",1
"SSP2-4.5",1956,"NPP",56.0952423340267,"Pg C/yr",1
"SSP2-4.5",1957,"NPP",56.1374535613721,"Pg C/yr",1
"SSP2-4.5",1958,"NPP",56.1846110601532,"Pg C/yr",1
"SSP2-4.5",1959,"NPP",56.2329201859393,"Pg C/yr",1
"SSP2-4.5",1960,"NPP",56.2828228811992,"Pg C/yr",1
"SSP2-4.5",1961,"NPP",56.3342742160458,"Pg C/yr",1
"SSP2-4.5",1962,"NPP",56.3877658123077,"Pg C/yr",1
"SSP2-4.5",1963,"NPP",56.4397493236566,"Pg C/yr",1
"SSP2-4.5",1964,"NPP",56.4919927562493,"Pg C/yr",1
"SSP2-4.5",1965,"NPP",56.5431791986729,"Pg C/yr",1
"SSP2-4.5",1966,"NPP",56.5948533727775,"Pg C/yr",1
"SSP2-4.5",1967,"NPP",56.6523751435783,"Pg C/yr",1
"SSP2-4.5",1968,"NPP",56.717640379809,"Pg C/yr",1
"SSP2-4.5",1969,"NPP",56.7868799931509,"Pg C/yr",1
"SSP2-4.5",1970,"NPP",56.860557505317,"Pg C/yr",1
"SSP2-4.5",1971,"NPP",56.9408357337982,"Pg C/yr",1
"SSP2-4.5",1972,"NPP",57.0281268906832,"Pg C/yr",1
"SSP2-4.5",1973,"NPP",57.1153249613381,"Pg C/yr",1
"SSP2-4.5",1974,"NPP",57.2049265892676,"Pg C/yr",1
"SSP2-4.5",1975,"NPP",57.3025693727207,"Pg C/yr",1
"SSP2-4.5",1976,"NPP",57.3936923789436,"Pg C/yr",1
"SSP2-4.5",1977,"NPP",57.4785767538091,"Pg C/yr",1
"SSP2-4.5",1978,"NPP",57.5717258260847,"Pg C/yr",1
"SSP2-4.5",1979,"NPP",57.6696216948498,"Pg C/yr",1
"SSP2-4.5",1980,"NPP",57.7721332485415,"Pg C/yr",1
"SSP2-4.5",1981,"NPP",57.8757709681345,"Pg C/yr",1
"SSP2-4.5",1982,"NPP",57.9711481602849,"Pg C/yr",1
"SSP2-4.5",1983,"NPP",58.0582048100177,"Pg C/yr",1
"SSP2-4.5",1984,"NPP",58.1383097514252,"Pg C/yr",1
"SSP2-4.5",1985,"NPP",58.2151306671448,"Pg C/yr",1
"SSP2-4.5",1986,"NPP",58.294852866437,"Pg C/yr",1
"SSP2-4.5",1987,"NPP",58.3775125461451,"Pg C/yr",1
"SSP2-4.5",1988,"NPP",58.4637824118687,"Pg C/yr",1
"SSP2-4.5",1989,"NPP",58.5538267545542,"Pg C/yr",1
"SSP2-4.5",1990,"NPP",58.6489974454814,"Pg C/yr",1
"SSP2-4.5",1991,"NPP",58.7445011507479,"Pg C/yr",1
"SSP2-4.5",1992,"NPP",58.8342331591465,"Pg C/yr",1
"SSP2-4.5",1993,"NPP",58.9208458681577,"Pg C/yr",1
"SSP2-4.5",1994,"NPP",58.9922828231534,"Pg C/yr",1
"SSP2-4.5",1995,"NPP",59.0192931742503,"Pg C/yr",1
"SSP2-4.5",1996,"NPP",59.055772853519,"Pg C/yr",1
"SSP2-4.5",1997,"NPP",59.1028103970914,"Pg C/yr",1
"SSP2-4.5",1998,"NPP",59.1567143286259,"Pg C/yr",1
"SSP2-4.5",1999,"NPP",59.0936396799657,"Pg C/yr",1
"SSP2-4.5",2000,"NPP",59.0702664676692,"Pg C/yr",1
"SSP2-4.5",2001,"NPP",59.0657560301978,"Pg C/yr",1
"SSP2-4.5",2002,"NPP",59.0777214325598,"Pg C/yr",1
"SSP2-4.5",2003,"NPP",59.1067905994007,"Pg C/yr",1
"SSP2-4.5",2004,"NPP",59.1331300944391,"Pg C/yr",1
"SSP2-4.5",2005,"NPP",59.1808184692634,"Pg C/yr",1
"SSP2-4.5",2006,"NPP",59.2319331616694,"Pg C/yr",1
"SSP2-4.5",2007,"NPP",59.2909682066016,"Pg C/yr",1
"SSP2-4.5",2008,"NPP",59.3514216310121,"Pg C/yr",1
"SSP2-4.5",2009,"NPP",59.4285263097748,"Pg C/yr",1
"SSP2-4.5",2010,"NPP",59.5241970622479,"Pg C/yr",1
"SSP2-4.5",2011,"NPP",59.6057472093262,"Pg C/yr",1
"SSP2-4.5",2012,"NPP",59.6903742960833,"Pg C/yr",1
"SSP2-4.5",2013,"NPP",59.7795215085978,"Pg C/yr",1
"SSP2-4.5",2014,"NPP",59.8652172760481,"Pg C/yr",1
"SSP2-4.5",2015,"NPP",59.9606795280506,"Pg C/yr",1
"SSP2-4.5",2016,"NPP",60.0413859074692,"Pg C/yr",1
"SSP2-4.5",2017,"NPP",60.1283808432207,"Pg C/yr",1
"SSP2-4.5",2018,"NPP",60.216943789965,"Pg C/yr",1
"SSP2-4.5",2019,"NPP",60.3556826189732,"Pg C/yr",1
"SSP2-4.5",2020,"NPP",60.4458286863223,"Pg C/yr",1
"SSP2-4.5",2021,"NPP",60.5368995642746,"Pg C/yr",1
"SSP2-4.5",2022,"NPP",60.6289377882272,"Pg C/yr",1
"SSP2-4.5",2023,"NPP",60.7212357544721,"Pg C/yr",1
"SSP2-4.5",2024,"NPP",60.8136470925275,"Pg C/yr",1
"SSP2-4.5",2025,"NPP",60.9061573824127,"Pg C/yr",1
"SSP2-4.5",2026,"NPP",60.9988641995118,"Pg C/yr",1
"SSP2-4.5",2027,"NPP",61.0918807041665,"Pg C/yr",1
"SSP2-4.5",2028,"NPP",61.185244549391,"Pg C/yr",1
"SSP2-4.5",2029,"NPP",61.2789756527848,"Pg C/yr",1
"SSP2-4.5",2030,"NPP",61.3730893531775,"Pg C/yr",1
"SSP2-4.5",2031,"NPP",61.4676003420337,"Pg C/yr",1
"SSP2-4.5",2032,"NPP",61.5625236552293,"Pg C/yr",1
"SSP2-4.5",2033,"NPP",61.6572322003248,"Pg C/yr",1
"SSP2-4.5",2034,"NPP",61.7519362481907,"Pg C/yr",1
"SSP2-4.5",2035,"NPP",61.8468061561156,"Pg C/yr",1
"SSP2-4.5",2036,"NPP",61.9419263376394,"Pg C/yr",1
"SSP2-4.5",2037,"NPP",62.0373474438449,"Pg C/yr",1
"SSP2-4.5",2038,"NPP",62.1331200629316,"Pg C/yr",1
"SSP2-4.5",2039,"NPP",62.2293371457889,"Pg C/yr",1
"SSP2-4.5",2040,"NPP",62.3614953150884,"Pg C/yr",1
"SSP2-4.5",2041,"NPP",62.4584521224258,"Pg C/yr",1
"SSP2-4.5",2042,"NPP",62.5557782778475,"Pg C/yr",1
"SSP2-4.5",2043,"NPP",62.6554281890699,"Pg C/yr",1
"SSP2-4.5",2044,"NPP",62.7575852167566,"Pg C/yr",1
"SSP2-4.5",2045,"NPP",62.8623541748613,"Pg C/yr",1
"SSP2-4.5",2046,"NPP",62.9698112721274,"Pg C/yr",1
"SSP2-4.5",2047,"NPP",63.0800210154069,"Pg C/yr",1
"SSP2-4.5",2048,"NPP",63.1930425439667,"Pg C/yr",1
"SSP2-4.5",2049,"NPP",63.3089320940841,"Pg C/yr",1
"SSP2-4.5",2050,"NPP",63.4277472712177,"Pg C/yr",1
"SSP2-4.5",2051,"NPP",63.549539974116,"Pg C/yr",1
"SSP2-4.5",2052,"NPP",63.6743587755878,"Pg C/yr",1
"SSP2-4.5",2053,"NPP",63.8016033102706,"Pg C/yr",1
"SSP2-4.5",2054,"NPP",63.9314188633074,"Pg C/yr",1
"SSP2-4.5",2055,"NPP",64.0639097964957,"Pg C/yr",1
"SSP2-4.5",2056,"NPP",64.1991557499158,"Pg C/yr",1
"SSP2-4.5",2057,"NPP",64.3372323512915,"Pg C/yr",1
"SSP2-4.5",2058,"NPP",64.478214105766,"Pg C/yr",1
"SSP2-4.5",2059,"NPP",64.6221693070985,"Pg C/yr",1
"SSP2-4.5",2060,"NPP",64.7691646265413,"Pg C/yr",1
"SSP2-4.5",2061,"NPP",64.896730878257,"Pg C/yr",1
"SSP2-4.5",2062,"NPP",65.0507073785485,"Pg C/yr",1
"SSP2-4.5",2063,"NPP",65.201926698414,"Pg C/yr",1
"SSP2-4.5",2064,"NPP",65.3506353364765,"Pg C/yr",1
"SSP2-4.5",2065,"NPP",65.4970525326235,"Pg C/yr",1
"SSP2-4.5",2066,"NPP",65.6413533125316,"Pg C/yr",1
"SSP2-4.5",2067,"NPP",65.7836677171524,"Pg C/yr",1
"SSP2-4.5",2068,"NPP",65.9241082015826,"Pg C/yr",1
"SSP2-4.5",2069,"NPP",66.0627797667996,"Pg C/yr",1
"SSP2-4.5",2070,"NPP",66.1997811055812,"Pg C/yr",1
"SSP2-4.5",2071,"NPP",66.3352053828726,"Pg C/yr",1
"SSP2-4.5",2072,"NPP",66.4691403082702,"Pg C/yr",1
"SSP2-4.5",2073,"NPP",66.6009707164424,"Pg C/yr",1
"SSP2-4.5",2074,"NPP",66.730887231784,"Pg C/yr",1
"SSP2-4.5",2075,"NPP",66.8590123250919,"Pg C/yr",1
"SSP2-4.5",2076,"NPP",66.9854459235523,"Pg C/yr",1
"SSP2-4.5",2077,"NPP",67.1102800980044,"Pg C/yr",1
"SSP2-4.5",2078,"NPP",67.2335922105534,"Pg C/yr",1
"SSP2-4.5",2079,"NPP",67.355451918644,"Pg C/yr",1
"SSP2-4.5",2080,"NPP",67.4759216467574,"Pg C/yr",1
"SSP2-4.5",2081,"NPP",67.5950560300248,"Pg C/yr",1
"SSP2-4.5",2082,"NPP",67.6548554819741,"Pg C/yr",1
"SSP2-4.5",2083,"NPP",67.7101226492958,"Pg C/yr",1
"SSP2-4.5",2084,"NPP",67.7616317754474,"Pg C/yr",1
"SSP2-4.5",2085,"NPP",67.8092652736572,"Pg C/yr",1
"SSP2-4.5",2086,"NPP",67.8531290530494,"Pg C/yr",1
"SSP2-4.5",2087,"NPP",67.8932850588579,"Pg C/yr",1
"SSP2-4.5",2088,"NPP",67.929830380349,"Pg C/yr",1
"SSP2-4.5",2089,"NPP",67.9628053135935,"Pg C/yr",1
"SSP2-4.5",2090,"NPP",67.9922445768162,"Pg C/yr",1
"SSP2-4.5",2091,"NPP",68.0181845474231,"Pg C/yr",1
"SSP2-4.5",2092,"NPP",68.0406560191947,"Pg C/yr",1
"SSP2-4.5",2093,"NPP",68.0617498262512,"Pg C/yr",1
"SSP2-4.5",2094,"NPP",68.0813392206743,"Pg C/yr",1
"SSP2-4.5",2095,"NPP",68.0994125882432,"Pg C/yr",1
"SSP2-4.5",2096,"NPP",68.1159520169284,"Pg C/yr",1
"SSP2-4.5",2097,"NPP",68.1309448541529,"Pg C/yr",1
"SSP2-4.5",2098,"NPP",68.1443797706743,"Pg C/yr",1
"SSP2-4.5",2099,"NPP",68.1562454729339,"Pg C/yr",1
"SSP2-4.5",2100,"NPP",68.1665303190682,"Pg C/yr",1
"SSP2-4.5",1850,"veg_c",555.829328006338,"Pg C",1
"SSP2-4.5",1851,"veg_c",555.683663607603,"Pg C",1
"SSP2-4.5",1852,"veg_c",555.539828138595,"Pg C",1
"SSP2-4.5",1853,"veg_c",555.383801913975,"Pg C",1
"SSP2-4.5",1854,"veg_c",555.236366416741,"Pg C",1
"SSP2-4.5",1855,"veg_c",555.096265924563,"Pg C",1
"SSP2-4.5",1856,"veg_c",554.96280171141,"Pg C",1
"SSP2-4.5",1857,"veg_c",554.833636142433,"Pg C",1
"SSP2-4.5",1858,"veg_c",554.708756502703,"Pg C",1
"SSP2-4.5",1859,"veg_c",554.587541180681,"Pg C",1
"SSP2-4.5",1860,"veg_c",554.468985109808,"Pg C",1
"SSP2-4.5",1861,"veg_c",554.353794880441,"Pg C",1
"SSP2-4.5",1862,"veg_c",554.240543177492,"Pg C",1
"SSP2-4.5",1863,"veg_c",554.14388984445,"Pg C",1
"SSP2-4.5",1864,"veg_c",554.048343232157,"Pg C",1
"SSP2-4.5",1865,"veg_c",553.953300338402,"Pg C",1
"SSP2-4.5",1866,"veg_c",553.859687823328,"Pg C",1
"SSP2-4.5",1867,"veg_c",553.768458223098,"Pg C",1
"SSP2-4.5",1868,"veg_c",553.680234881404,"Pg C",1
"SSP2-4.5",1869,"veg_c",553.595019968241,"Pg C",1
"SSP2-4.5",1870,"veg_c",553.512604000158,"Pg C",1
"SSP2-4.5",1871,"veg_c",553.43269432595,"Pg C",1
"SSP2-4.5",1872,"veg_c",553.350570133899,"Pg C",1
"SSP2-4.5",1873,"veg_c",553.251768691015,"Pg C",1
"SSP2-4.5",1874,"veg_c",553.158548497531,"Pg C",1
"SSP2-4.5",1875,"veg_c",553.070615439624,"Pg C",1
"SSP2-4.5",1876,"veg_c",552.986965644885,"Pg C",1
"SSP2-4.5",1877,"veg_c",552.907548820235,"Pg C",1
"SSP2-4.5",1878,"veg_c",552.832269944187,"Pg C",1
"SSP2-4.5",1879,"veg_c",552.760829400938,"Pg C",1
"SSP2-4.5",1880,"veg_c",552.692903567632,"Pg C",1
"SSP2-4.5",1881,"veg_c",552.628524827485,"Pg C",1
"SSP2-4.5",1882,"veg_c",552.560989609611,"Pg C",1
"SSP2-4.5",1883,"veg_c",552.508663113789,"Pg C",1
"SSP2-4.5",1884,"veg_c",552.458640712401,"Pg C",1
"SSP2-4.5",1885,"veg_c",552.410587913812,"Pg C",1
"SSP2-4.5",1886,"veg_c",552.359684300141,"Pg C",1
"SSP2-4.5",1887,"veg_c",552.301253142847,"Pg C",1
"SSP2-4.5",1888,"veg_c",552.238738366508,"Pg C",1
"SSP2-4.5",1889,"veg_c",552.174285616792,"Pg C",1
"SSP2-4.5",1890,"veg_c",552.109372157179,"Pg C",1
"SSP2-4.5",1891,"veg_c",552.045016024939,"Pg C",1
"SSP2-4.5",1892,"veg_c",551.981422350442,"Pg C",1
"SSP2-4.5",1893,"veg_c",551.91429639938,"Pg C",1
"SSP2-4.5",1894,"veg_c",551.846588508987,"Pg C",1
"SSP2-4.5",1895,"veg_c",551.775349471309,"Pg C",1
"SSP2-4.5",1896,"veg_c",551.703281210938,"Pg C",1
"SSP2-4.5",1897,"veg_c",551.631260414602,"Pg C",1
"SSP2-4.5",1898,"veg_c",551.559309446956,"Pg C",1
"SSP2-4.5",1899,"veg_c",551.487508675229,"Pg C",1
"SSP2-4.5",1900,"veg_c",551.416474934468,"Pg C",1
"SSP2-4.5",1901,"veg_c",551.346223271097,"Pg C",1
"SSP2-4.5",1902,"veg_c",551.263343728673,"Pg C",1
"SSP2-4.5",1903,"veg_c",551.181682899484,"Pg C",1
"SSP2-4.5",1904,"veg_c",551.095448606819,"Pg C",1
"SSP2-4.5",1905,"veg_c",551.004009095735,"Pg C",1
"SSP2-4.5",1906,"veg_c",550.906005152035,"Pg C",1
"SSP2-4.5",1907,"veg_c",550.810306487807,"Pg C",1
"SSP2-4.5",1908,"veg_c",550.722544178616,"Pg C",1
"SSP2-4.5",1909,"veg_c",550.643403515041,"Pg C",1
"SSP2-4.5",1910,"veg_c",550.572038790341,"Pg C",1
"SSP2-4.5",1911,"veg_c",550.508542519922,"Pg C",1
"SSP2-4.5",1912,"veg_c",550.466449097662,"Pg C",1
"SSP2-4.5",1913,"veg_c",550.439497725047,"Pg C",1
"SSP2-4.5",1914,"veg_c",550.424713132418,"Pg C",1
"SSP2-4.5",1915,"veg_c",550.417094941297,"Pg C",1
"SSP2-4.5",1916,"veg_c",550.415062549438,"Pg C",1
"SSP2-4.5",1917,"veg_c",550.415819136695,"Pg C",1
"SSP2-4.5",1918,"veg_c",550.420434317698,"Pg C",1
"SSP2-4.5",1919,"veg_c",550.429004403576,"Pg C",1
"SSP2-4.5",1920,"veg_c",550.44046413852,"Pg C",1
"SSP2-4.5",1921,"veg_c",550.453227605195,"Pg C",1
"SSP2-4.5",1922,"veg_c",550.4596448915,"Pg C",1
"SSP2-4.5",1923,"veg_c",550.469989022175,"Pg C",1
"SSP2-4.5",1924,"veg_c",550.48114291138,"Pg C",1
"SSP2-4.5",1925,"veg_c",550.495047208374,"Pg C",1
"SSP2-4.5",1926,"veg_c",550.512091819643,"Pg C",1
"SSP2-4.5",1927,"veg_c",550.531880839384,"Pg C",1
"SSP2-4.5",1928,"veg_c",550.546336514928,"Pg C",1
"SSP2-4.5",1929,"veg_c",550.565082408048,"Pg C",1
"SSP2-4.5",1930,"veg_c",550.582366896189,"Pg C",1
"SSP2-4.5",1931,"veg_c",550.588387190999,"Pg C",1
"SSP2-4.5",1932,"veg_c",550.596575476932,"Pg C",1
"SSP2-4.5",1933,"veg_c",550.628219202683,"Pg C",1
"SSP2-4.5",1934,"veg_c",550.659599889671,"Pg C",1
"SSP2-4.5",1935,"veg_c",550.693407858477,"Pg C",1
"SSP2-4.5",1936,"veg_c",550.728558950952,"Pg C",1
"SSP2-4.5",1937,"veg_c",550.763513023386,"Pg C",1
"SSP2-4.5",1938,"veg_c",550.806256820155,"Pg C",1
"SSP2-4.5",1939,"veg_c",550.851747688908,"Pg C",1
"SSP2-4.5",1940,"veg_c",550.899224207646,"Pg C",1
"SSP2-4.5",1941,"veg_c",550.95193178508,"Pg C",1
"SSP2-4.5",1942,"veg_c",551.01188597796,"Pg C",1
"SSP2-4.5",1943,"veg_c",551.070364207301,"Pg C",1
"SSP2-4.5",1944,"veg_c",551.132855262844,"Pg C",1
"SSP2-4.5",1945,"veg_c",551.197133023941,"Pg C",1
"SSP2-4.5",1946,"veg_c",551.26381862792,"Pg C",1
"SSP2-4.5",1947,"veg_c",551.311373421594,"Pg C",1
"SSP2-4.5",1948,"veg_c",551.354786266973,"Pg C",1
"SSP2-4.5",1949,"veg_c",551.401491186867,"Pg C",1
"SSP2-4.5",1950,"veg_c",551.451806242638,"Pg C",1
"SSP2-4.5",1951,"veg_c",551.504019302809,"Pg C",1
"SSP2-4.5",1952,"veg_c",551.516934441782,"Pg C",1
"SSP2-4.5",1953,"veg_c",551.535721925794,"Pg C",1
"SSP2-4.5",1954,"veg_c",551.566350581097,"Pg C",1
"SSP2-4.5",1955,"veg_c",551.5961948065,"Pg C",1
"SSP2-4.5",1956,"veg_c",551.627613344545,"Pg C",1
"SSP2-4.5",1957,"veg_c",551.660182289244,"Pg C",1
"SSP2-4.5",1958,"veg_c",551.701400953031,"Pg C",1
"SSP2-4.5",1959,"veg_c",551.747118398644,"Pg C",1
"SSP2-4.5",1960,"veg_c",551.82036262467,"Pg C",1
"SSP2-4.5",1961,"veg_c",551.911579340532,"Pg C",1
"SSP2-4.5",1962,"veg_c",552.003384818658,"Pg C",1
"SSP2-4.5",1963,"veg_c",552.112326668538,"Pg C",1
"SSP2-4.5",1964,"veg_c",552.234282894002,"Pg C",1
"SSP2-4.5",1965,"veg_c",552.371727758807,"Pg C",1
"SSP2-4.5",1966,"veg_c",552.515713024414,"Pg C",1
"SSP2-4.5",1967,"veg_c",552.674206804847,"Pg C",1
"SSP2-4.5",1968,"veg_c",552.840479300284,"Pg C",1
"SSP2-4.5",1969,"veg_c",553.035530000842,"Pg C",1
"SSP2-4.5",1970,"veg_c",553.250151027286,"Pg C",1
"SSP2-4.5",1971,"veg_c",553.487782152162,"Pg C",1
"SSP2-4.5",1972,"veg_c",553.774606288842,"Pg C",1
"SSP2-4.5",1973,"veg_c",554.098653283523,"Pg C",1
"SSP2-4.5",1974,"veg_c",554.444456800218,"Pg C",1
"SSP2-4.5",1975,"veg_c",554.818200479813,"Pg C",1
"SSP2-4.5",1976,"veg_c",555.207944441775,"Pg C",1
"SSP2-4.5",1977,"veg_c",555.610009028498,"Pg C",1
"SSP2-4.5",1978,"veg_c",556.023654313748,"Pg C",1
"SSP2-4.5",1979,"veg_c",556.468305720768,"Pg C",1
"SSP2-4.5",1980,"veg_c",556.943251253571,"Pg C",1
"SSP2-4.5",1981,"veg_c",557.439494618899,"Pg C",1
"SSP2-4.5",1982,"veg_c",557.949775024671,"Pg C",1
"SSP2-4.5",1983,"veg_c",558.471405851388,"Pg C",1
"SSP2-4.5",1984,"veg_c",558.965089864318,"Pg C",1
"SSP2-4.5",1985,"veg_c",559.462186398279,"Pg C",1
"SSP2-4.5",1986,"veg_c",559.961362786726,"Pg C",1
"SSP2-4.5",1987,"veg_c",560.465320379055,"Pg C",1
